Instance,Terminal,Layer,X location,Y location,Voltage
_116_,VDD,Metal1,56.3750,71.4850,1.198802
_115_,VDD,Metal1,62.8800,49.6330,1.199055
_114_,VDD,Metal1,61.9200,48.6460,1.199055
_113_,VDD,Metal1,40.4630,34.3760,1.195982
_112_,VDD,Metal1,35.9630,41.9790,1.199656
_111_,VDD,Metal1,40.0780,41.9130,1.199537
_110_,VDD,Metal1,56.8550,34.3550,1.195925
_109_,VDD,Metal1,59.0400,42.0730,1.199421
_108_,VDD,Metal1,38.4000,34.5130,1.199363
_107_,VDD,Metal1,54.5760,26.8160,1.199319
_106_,VDD,Metal1,42.6830,19.2990,1.191355
_105_,VDD,Metal1,46.7980,19.2330,1.191313
_104_,VDD,Metal1,56.8550,26.7950,1.199271
_103_,VDD,Metal1,49.4400,19.3930,1.191298
_102_,VDD,Metal1,39.8400,19.3930,1.191360
_101_,VDD,Metal1,29.9030,18.5430,1.191716
_100_,VDD,Metal1,27.8030,19.2990,1.191762
_099_,VDD,Metal1,33.3580,18.5660,1.191395
_098_,VDD,Metal1,25.2250,26.7950,1.199602
_097_,VDD,Metal1,36.0000,18.4060,1.191376
_096_,VDD,Metal1,24.9600,19.3930,1.192807
_095_,VDD,Metal1,14.5430,26.1030,1.199798
_094_,VDD,Metal1,11.4830,33.6200,1.199782
_093_,VDD,Metal1,19.9180,33.6860,1.199873
_092_,VDD,Metal1,23.3050,26.7950,1.199792
_091_,VDD,Metal1,18.2400,19.3930,1.199959
_090_,VDD,Metal1,8.6400,33.5260,1.199782
_089_,VDD,Metal1,8.9760,41.9360,1.199866
_088_,VDD,Metal1,7.6430,41.1800,1.199866
_087_,VDD,Metal1,11.7580,41.2460,1.199867
_086_,VDD,Metal1,18.9350,56.3650,1.199891
_085_,VDD,Metal1,9.1200,49.6330,1.199825
_084_,VDD,Metal1,9.6000,34.5130,1.199782
_083_,VDD,Metal1,15.0230,64.6160,1.199890
_082_,VDD,Metal1,12.0360,56.3000,1.199883
_081_,VDD,Metal1,16.0780,56.3660,1.199884
_080_,VDD,Metal1,18.4550,64.5950,1.199891
_079_,VDD,Metal1,9.1200,63.7660,1.199819
_078_,VDD,Metal1,9.1200,56.2060,1.199883
