Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_132_455,VDD,Metal1,225.8490,517.2610,1.199997
FILLER_132_448,VDD,Metal1,222.4890,517.2610,1.199997
FILLER_132_441,VDD,Metal1,219.1290,517.2610,1.199997
FILLER_132_434,VDD,Metal1,215.7690,517.2610,1.199997
FILLER_132_427,VDD,Metal1,212.4090,517.2610,1.199998
FILLER_132_420,VDD,Metal1,209.0490,517.2610,1.199998
FILLER_132_413,VDD,Metal1,205.6890,517.2610,1.199998
FILLER_132_406,VDD,Metal1,202.3290,517.2610,1.199998
FILLER_132_399,VDD,Metal1,198.9690,517.2610,1.199998
FILLER_132_392,VDD,Metal1,195.6090,517.2610,1.199998
FILLER_132_385,VDD,Metal1,192.2490,517.2610,1.199998
FILLER_132_378,VDD,Metal1,188.8890,517.2610,1.199999
FILLER_132_371,VDD,Metal1,185.5290,517.2610,1.199999
FILLER_132_364,VDD,Metal1,182.1690,517.2610,1.199999
FILLER_132_357,VDD,Metal1,178.8090,517.2610,1.199999
FILLER_132_350,VDD,Metal1,175.4490,517.2610,1.199999
FILLER_132_343,VDD,Metal1,172.0890,517.2610,1.199999
FILLER_132_336,VDD,Metal1,168.7290,517.2610,1.199999
FILLER_132_329,VDD,Metal1,165.3690,517.2610,1.199999
FILLER_132_322,VDD,Metal1,162.0090,517.2610,1.199999
FILLER_132_315,VDD,Metal1,158.6490,517.2610,1.199999
FILLER_132_308,VDD,Metal1,155.2890,517.2610,1.200000
FILLER_132_301,VDD,Metal1,151.9290,517.2610,1.200000
FILLER_132_294,VDD,Metal1,148.5690,517.2610,1.200000
FILLER_132_287,VDD,Metal1,145.2090,517.2610,1.200000
FILLER_132_280,VDD,Metal1,141.8490,517.2610,1.200000
FILLER_132_273,VDD,Metal1,138.4890,517.2610,1.200000
FILLER_132_266,VDD,Metal1,135.1290,517.2610,1.200000
FILLER_132_259,VDD,Metal1,131.7690,517.2610,1.200000
FILLER_132_252,VDD,Metal1,128.4090,517.2610,1.200000
FILLER_132_245,VDD,Metal1,125.0490,517.2610,1.200000
FILLER_132_238,VDD,Metal1,121.6890,517.2610,1.200000
